order_id,order_date,customer_name,email_address,phone,product,qty,unit_price,discount,total,status,shipping_address,city,state,zip,year,month,revenue
5710,2024-12-31,Jessica Smith,unknown@email.com,9529717278,Smart Plug 4-Pack,2,29.99,20.0,47.98,pending,1840 Pine Blvd,Dallas,TX,75243,2024,12,59.98
24217,2023-09-17,Anthony Wright,anthony.wright@hotmail.com,4852781536,"Laptop Sleeve 15""",2,29.99,20.0,47.98,pending,828 Aspen Way,San Jose,CA,95172,2023,9,59.98
13090,2024-12-31,Amanda Brown,amanda.brown@outlook.com,9949652973,Noise Cancelling Headphones,4,249.99,0.0,999.96,completed,9060 Pine St,San Jose,CA,95157,2024,12,999.96
11466,2024-12-31,Patricia Thomas,patricia.thomas@hotmail.com,8548581389,Webcam,4,89.99,15.0,305.97,refunded,2262 Aspen Way,San Diego,CA,92144,2024,12,359.96
2001,2024-12-31,James Wright,james.wright@icloud.com,,Microphone,4,199.99,10.0,719.96,cancelled,5894 Birch Ln,Boston,MA,2147,2024,12,799.96
3838,2024-12-31,Jacob Reed,jacob.reed@hotmail.com,9949133276,USB Hub 7-Port,3,34.99,0.0,104.97,pending,5249 Oak Way,Seattle,WA,98183,2024,12,104.97
1073,2024-12-31,Stephanie Jackson,stephanie.jackson@hotmail.com,2154164113,Standing Desk,1,599.99,5.0,569.99,shipped,9726 Spruce Dr,Nashville,TN,37271,2024,12,599.99
6433,2024-12-31,Ronald Martinez,ronald.martinez@gmail.com,9983279527,Microphone,2,199.99,20.0,319.98,completed,1266 Elm Ct,Las Vegas,NV,89185,2024,12,399.98
15229,2024-12-31,Amanda Miller,amanda.miller@outlook.com,2636223130,Wireless Headphones,1,79.99,0.0,79.99,pending,3782 Birch Dr,Minneapolis,MN,55496,2024,12,79.99
6693,2024-12-03,Charles Lee,charles.lee@gmail.com,6525807982,Phone Case,1,19.99,20.0,15.99,refunded,6345 Spruce Ct,Las Vegas,NV,89175,2024,12,19.99
12057,2024-12-31,Unknown Customer,edward.baker@icloud.com,7035275548,Monitor,4,299.99,0.0,1199.96,shipped,6527 Walnut Ct,Seattle,WA,98186,2024,12,1199.96
9705,2024-12-31,Amy Young,amy.young@gmail.com,8163657957,Blue Light Glasses,4,24.99,0.0,99.96,shipped,5988 Aspen Way,Atlanta,GA,30338,2024,12,99.96
22142,2024-12-31,Melissa Brown,melissa.brown@icloud.com,12023823274,Ergonomic Chair,1,349.99,0.0,349.99,pending,7380 Elm St,Nashville,TN,37255,2024,12,349.99
12976,2024-12-31,Emily Garcia,emily.garcia@gmail.com,5455279005,Blue Light Glasses,3,24.99,0.0,74.97,pending,9703 Maple St,Austin,TX,78723,2024,12,74.97
16154,2024-12-31,Gary Hernandez,gary.hernandez@gmail.com,,Mouse Pad XL,3,24.99,0.0,74.97,pending,1715 Maple Dr,San Jose,CA,95124,2024,12,74.97
24098,2024-12-31,Daniel Scott,daniel.scott@outlook.com,4365152678,Microphone,4,199.99,20.0,639.97,cancelled,9409 Pine Blvd,Austin,TX,78758,2024,12,799.96
21265,2024-12-31,James Ramirez,james.ramirez@aol.com,3544103678,Laptop Stand,2,45.0,15.0,76.5,refunded,752 Cedar Ct,Las Vegas,NV,89176,2024,12,90.0
11348,2024-12-31,Unknown Customer,brian.scott@icloud.com,8708291486,Mouse Pad XL,1,24.99,0.0,24.99,pending,2995 Maple Rd,Denver,CO,80245,2024,12,24.99
1719,2024-12-31,Kevin Stewart,kevin.stewart@hotmail.com,4899292526,Wireless Headphones,3,79.99,0.0,239.97,completed,3347 Birch Ave,Austin,TX,78711,2024,12,239.96999999999997
23810,2024-12-31,Edward Garcia,edward.garcia@gmail.com,6624324453,Streaming Mic Bundle,4,299.99,10.0,1079.96,completed,1965 Aspen Way,Indianapolis,IN,46224,2024,12,1199.96
4776,2024-12-31,Kevin Young,kevin.young@gmail.com,7325163161,Mouse Pad XL,3,24.99,0.0,74.97,pending,2053 Aspen Dr,Dallas,TX,75213,2024,12,74.97
11202,2024-12-31,Matthew Anderson,matthew.anderson@hotmail.com,18527061166,Monitor Arm,1,89.99,0.0,89.99,pending,9373 Aspen Way,Seattle,WA,98149,2024,12,89.99
3740,2024-12-31,Jacob Anderson,jacob.anderson@gmail.com,15455268952,Streaming Mic Bundle,3,299.99,0.0,899.97,refunded,2276 Spruce Dr,Boston,MA,2141,2024,12,899.97
2333,2024-12-31,Deborah Moore,deborah.moore@outlook.com,4458714399,Phone Stand,2,15.99,5.0,30.38,shipped,1493 Elm Ln,Dallas,TX,75223,2024,12,31.98
11744,2024-02-21,Jessica Harris,jessica.harris@aol.com,8618912401,Ring Light,3,79.99,0.0,239.97,refunded,865 Elm Ave,Dallas,TX,75260,2024,2,239.96999999999997
19688,2024-12-31,Jessica Collins,jessica.collins@outlook.com,3889901820,Cable Management Kit,4,14.99,0.0,59.96,refunded,1496 Elm Rd,Boston,MA,2124,2024,12,59.96
17805,2024-04-05,Laura Walker,laura.walker@aol.com,2895542630,Wireless Headphones,1,79.99,5.0,75.99,refunded,3185 Birch Ln,Chicago,IL,60699,2024,4,79.99
2686,2024-12-31,Michael Torres,unknown@email.com,6068769575,Smart Plug 4-Pack,1,29.99,10.0,26.99,cancelled,7753 Birch Dr,Phoenix,AZ,85086,2024,12,29.99
5428,2024-02-23,Melissa Walker,melissa.walker@gmail.com,,USB-C Cable,3,12.49,0.0,37.47,completed,"""5000 Main Way, Apt 18""",Salt Lake City,UT,84190,2024,2,37.47
13428,2024-01-17,Ryan Miller,ryan.miller@yahoo.com,18987423885,Ring Light,3,79.99,0.0,239.97,refunded,6279 Maple St,Boston,MA,2110,2024,1,239.96999999999997
21674,2024-12-31,Gary Parker,gary.parker@outlook.com,7675384581,Ring Light,2,79.99,0.0,159.98,refunded,5593 Maple Way,Atlanta,GA,30354,2024,12,159.98
25145,2024-12-31,James Mitchell,james.mitchell@outlook.com,3423968900,Wireless Headphones,2,79.99,10.0,143.98,completed,4161 Cedar Ln,San Jose,CA,95154,2024,12,159.98
13784,2024-12-31,Jason Williams,jason.williams@outlook.com,12647067319,Desk Lamp,4,34.99,0.0,139.96,pending,4198 Pine Blvd,San Jose,CA,95143,2024,12,139.96
12629,2024-12-31,James Taylor,james.taylor@gmail.com,6904333518,Ergonomic Chair,3,349.99,5.0,997.47,cancelled,4600 Spruce Ln,Miami,FL,33168,2024,12,1049.97
11704,2024-12-31,Linda Clark,linda.clark@gmail.com,5739153189,Cable Management Kit,4,14.99,0.0,59.96,shipped,9230 Walnut Ave,Miami,FL,33116,2024,12,59.96
27034,2024-12-31,Emma Baker,emma.baker@hotmail.com,5532745464,Cable Organizer,4,12.99,0.0,51.96,pending,5923 Oak Dr,Austin,TX,78744,2024,12,51.96
26343,2024-12-31,Robert Hernandez,robert.hernandez@yahoo.com,,Cable Organizer,2,12.99,0.0,25.98,cancelled,5775 Walnut Ave,Charlotte,NC,28242,2024,12,25.98
27333,2024-12-31,William Jones,william.jones@hotmail.com,5622745065,Portable Charger,3,49.99,5.0,142.47,shipped,7775 Walnut Ct,San Jose,CA,95180,2024,12,149.97
12640,2024-05-04,Barbara Hernandez,barbara.hernandez@yahoo.com,4133509938,Laptop Stand,2,45.0,0.0,90.0,completed,1137 Main Way,Minneapolis,MN,55425,2024,5,90.0
8775,2024-12-31,Paul Lee,paul.lee@yahoo.com,6422133557,Phone Stand,3,15.99,0.0,47.97,cancelled,205 Maple Ave,Atlanta,GA,30399,2024,12,47.97
19573,2024-12-31,Angela Taylor,angela.taylor@gmail.com,7303005553,HDMI Cable 6ft,3,9.99,5.0,28.47,completed,6064 Main Ct,Philadelphia,PA,19164,2024,12,29.97
21950,2024-09-08,Patricia Nguyen,patricia.nguyen@icloud.com,6929103712,Streaming Mic Bundle,3,299.99,0.0,899.97,cancelled,9530 Maple Ln,Boston,MA,2190,2024,9,899.97
13415,2024-05-30,Ashley Nguyen,ashley.nguyen@hotmail.com,4159413424,Phone Stand,1,15.99,10.0,14.39,pending,6945 Oak Rd,Seattle,WA,98157,2024,5,15.99
21886,2024-12-31,Unknown Customer,sarah.lewis@gmail.com,5579808511,Microphone,4,199.99,15.0,679.97,pending,667 Aspen Ln,Columbus,OH,43249,2024,12,799.96
15790,2024-12-31,Unknown Customer,n/a@placeholder.com,3549615848,Noise Cancelling Headphones,2,249.99,5.0,474.98,cancelled,"""7881 Maple Way, Apt 5""",Minneapolis,MN,55490,2024,12,499.98
6890,2024-01-03,William Stewart,william.stewart@hotmail.com,3876503620,Laptop Cooler,2,39.99,5.0,75.98,pending,9439 Cedar Ave,Boston,MA,2199,2024,1,79.98
12095,2024-12-31,Patricia Nguyen,patricia.nguyen@gmail.com,14228492174,Ring Light,4,79.99,20.0,255.97,refunded,5519 Main Ct,San Jose,CA,95144,2024,12,319.96
16338,2024-12-31,Richard Taylor,richard.taylor@hotmail.com,16684558004,Keyboard Wrist Rest,4,19.99,5.0,75.96,refunded,9269 Pine St,Columbus,OH,43271,2024,12,79.96
7162,2024-12-31,Timothy Stewart,timothy.stewart@outlook.com,7605936180,Wireless Mouse,2,39.99,20.0,63.98,pending,7803 Maple St,Nashville,TN,37286,2024,12,79.98
21277,2024-12-31,Lisa Perez,lisa.perez@hotmail.com,Unknown,Phone Stand,2,15.99,10.0,28.78,refunded,6315 Cedar Ave,Columbus,OH,43250,2024,12,31.98
25211,2024-12-31,Gary Nelson,gary.nelson@yahoo.com,8389777591,Laptop Cooler,2,39.99,15.0,67.98,refunded,1274 Pine St,Miami,FL,33153,2024,12,79.98
2306,2024-12-31,Jennifer Reed,jennifer.reed@hotmail.com,5538989195,Laptop Stand,4,45.0,0.0,180.0,cancelled,4440 Maple Ave,Salt Lake City,UT,84157,2024,12,180.0
17359,2024-12-31,George Morris,george.morris@hotmail.com,9853285374,Streaming Mic Bundle,3,299.99,15.0,764.97,shipped,8287 Maple Ave,Chicago,IL,60647,2024,12,899.97
12914,2024-12-31,Daniel Adams,daniel.adams@yahoo.com,17496799607,Desk Lamp,1,34.99,0.0,34.99,shipped,6278 Spruce St,Phoenix,AZ,85070,2024,12,34.99
11381,2024-12-31,Mary Nguyen,mary.nguyen@hotmail.com,9548835624,Ergonomic Chair,1,349.99,0.0,349.99,refunded,9886 Pine Ct,Charlotte,NC,28260,2024,12,349.99
23495,2023-07-11,Michael King,michael.king@yahoo.com,,Desk Lamp,1,34.99,15.0,29.74,shipped,4883 Maple Ct,Columbus,OH,43241,2023,7,34.99
26676,2024-02-09,Timothy Garcia,timothy.garcia@hotmail.com,5387368861,Streaming Mic Bundle,2,299.99,0.0,599.98,refunded,583 Oak Ln,Phoenix,AZ,85037,2024,2,599.98
2913,2024-12-31,Amy Wright,amy.wright@aol.com,,Cable Organizer,2,12.99,5.0,24.68,refunded,9834 Oak Blvd,Columbus,OH,43265,2024,12,25.98
24324,2024-12-31,Sarah Scott,sarah.scott@icloud.com,,Monitor,3,299.99,0.0,899.97,pending,3591 Walnut Ave,Seattle,WA,98121,2024,12,899.97
17093,2024-12-31,Ashley Martin,ashley.martin@aol.com,19308201407,Mechanical Keyboard,2,129.99,20.0,207.98,refunded,1413 Aspen Ct,Austin,TX,78790,2024,12,259.98
25899,2024-12-31,Gary Evans,gary.evans@hotmail.com,Unknown,Portable Charger,2,49.99,10.0,89.98,cancelled,2302 Aspen St,San Jose,CA,95137,2024,12,99.98
23917,2024-12-31,Barbara Mitchell,barbara.mitchell@gmail.com,7686451752,Standing Desk,1,599.99,0.0,599.99,pending,9971 Main Way,Las Vegas,NV,89181,2024,12,599.99
19708,2024-12-31,Ruth Jones,ruth.jones@icloud.com,6039723924,Ergonomic Chair,3,349.99,10.0,944.97,pending,7935 Maple Ln,Indianapolis,IN,46264,2024,12,1049.97
3757,2024-12-31,Dorothy Anderson,dorothy.anderson@outlook.com,8159637076,Microphone,4,199.99,0.0,799.96,cancelled,3180 Birch Ave,Miami,FL,33144,2024,12,799.96
9846,2024-12-31,Unknown Customer,mary.evans@yahoo.com,14133124899,Portable Charger,3,49.99,5.0,142.47,shipped,1786 Aspen Way,San Diego,CA,92196,2024,12,149.97
27201,2024-12-31,Jonathan Smith,jonathan.smith@icloud.com,2018877485,Mechanical Keyboard,3,129.99,10.0,350.97,completed,1359 Spruce Blvd,Salt Lake City,UT,84182,2024,12,389.97
21999,2024-12-31,George Turner,george.turner@icloud.com,7478066759,Ring Light,3,79.99,0.0,239.97,cancelled,2886 Aspen Ln,Austin,TX,78784,2024,12,239.96999999999997
26960,2024-12-31,Sharon Nelson,sharon.nelson@aol.com,5447497008,Cable Management Kit,2,14.99,0.0,29.98,cancelled,7382 Birch Rd,Denver,CO,80263,2024,12,29.98
7827,2024-07-16,Ronald Garcia,ronald.garcia@hotmail.com,7165692986,Ergonomic Chair,3,349.99,0.0,1049.97,completed,4612 Birch Dr,Austin,TX,78755,2024,7,1049.97
18017,2024-12-31,Pamela Wright,pamela.wright@icloud.com,9328471600,Monitor,4,299.99,0.0,1199.96,pending,731 Walnut Way,Salt Lake City,UT,84193,2024,12,1199.96
26630,2024-12-31,Angela Hill,angela.hill@aol.com,4126021530,Noise Cancelling Headphones,1,249.99,0.0,249.99,shipped,"""6094 Aspen Ct, Apt 3""",Charlotte,NC,28285,2024,12,249.99
11403,2024-12-31,Donald Rogers,donald.rogers@outlook.com,Unknown,Blue Light Glasses,4,24.99,5.0,94.96,refunded,3551 Birch Way,Nashville,TN,37248,2024,12,99.96
9419,2024-12-31,Thomas Baker,thomas.baker@icloud.com,3209103867,HDMI Cable 6ft,4,9.99,10.0,35.96,completed,6589 Walnut Ct,Salt Lake City,UT,84179,2024,12,39.96
25847,2024-12-31,Donald Mitchell,donald.mitchell@outlook.com,6407953744,Gaming Headset,3,89.99,0.0,269.97,pending,3729 Aspen Blvd,Indianapolis,IN,46282,2024,12,269.96999999999997
20536,2024-12-31,George Stewart,george.stewart@aol.com,2138374568,Mechanical Keyboard,1,129.99,0.0,129.99,pending,6476 Birch Dr,Denver,CO,80243,2024,12,129.99
2224,2024-12-01,Dorothy Harris,dorothy.harris@gmail.com,6702317800,Streaming Mic Bundle,1,299.99,15.0,254.99,shipped,6385 Main Ave,Denver,CO,80284,2024,12,299.99
15108,2024-07-10,Stephanie Rogers,stephanie.rogers@outlook.com,2673019931,"Laptop Sleeve 15""",2,29.99,0.0,59.98,completed,8817 Pine Blvd,San Jose,CA,95127,2024,7,59.98
10476,2024-12-31,Carol Lewis,carol.lewis@yahoo.com,8293646176,Webcam,1,89.99,5.0,85.49,completed,6018 Spruce Dr,Philadelphia,PA,19198,2024,12,89.99
16993,2024-12-31,Ashley Garcia,ashley.garcia@yahoo.com,4093526125,"Laptop Sleeve 15""",2,29.99,20.0,47.98,completed,2357 Elm Blvd,San Jose,CA,95193,2024,12,59.98
26790,2024-12-31,Michael Parker,michael.parker@hotmail.com,2365815761,Wireless Headphones,2,79.99,0.0,159.98,completed,358 Cedar St,Indianapolis,IN,46266,2024,12,159.98
9648,2024-12-31,Matthew Collins,matthew.collins@gmail.com,8205014566,Ring Light,3,79.99,0.0,239.97,pending,9664 Birch St,Dallas,TX,75227,2024,12,239.96999999999997
26640,2023-02-12,Pamela Miller,pamela.miller@aol.com,9172234587,Noise Cancelling Headphones,2,249.99,10.0,449.98,pending,5088 Maple Blvd,Miami,FL,33169,2023,2,499.98
3485,2024-12-31,Laura Nelson,laura.nelson@yahoo.com,3147183455,Gaming Headset,1,89.99,15.0,76.49,completed,571 Elm Dr,Dallas,TX,75216,2024,12,89.99
9272,2024-12-31,Michelle Brown,michelle.brown@aol.com,13348601649,Noise Cancelling Headphones,2,249.99,10.0,449.98,cancelled,2316 Maple Blvd,San Jose,CA,95166,2024,12,499.98
14414,2024-12-31,Unknown Customer,melissa.rogers@outlook.com,3723364753,Webcam,4,89.99,5.0,341.96,completed,6390 Main Ct,Seattle,WA,98197,2024,12,359.96
2056,2024-12-31,Unknown Customer,ryan.garcia@yahoo.com,9624312785,USB Hub 7-Port,3,34.99,0.0,104.97,completed,2124 Main Ave,Seattle,WA,98128,2024,12,104.97
11293,2024-12-31,Jennifer Evans,jennifer.evans@outlook.com,Unknown,4K Webcam,3,149.99,0.0,449.97,shipped,8764 Birch Ln,Philadelphia,PA,19167,2024,12,449.97
4362,2024-12-31,Donald King,donald.king@aol.com,13309291404,Noise Cancelling Headphones,1,249.99,20.0,199.99,cancelled,"""9233 Oak Ct, Apt 15""",Denver,CO,80272,2024,12,249.99
13527,2024-12-31,Michelle Parker,michelle.parker@outlook.com,2163164231,Gaming Headset,1,89.99,0.0,89.99,refunded,5885 Birch St,Austin,TX,78775,2024,12,89.99
7863,2024-12-31,Deborah Scott,deborah.scott@gmail.com,18535942559,Smart Plug 4-Pack,1,29.99,0.0,29.99,shipped,9606 Aspen Dr,Philadelphia,PA,19122,2024,12,29.99
2140,2024-12-31,David Parker,david.parker@outlook.com,2877465509,Noise Cancelling Headphones,2,249.99,15.0,424.98,pending,9453 Aspen Blvd,San Jose,CA,95144,2024,12,499.98
20112,2024-12-31,Jonathan Miller,jonathan.miller@gmail.com,6048578239,HDMI Cable 6ft,4,9.99,0.0,39.96,shipped,"""1698 Pine Blvd, Apt 5""",Minneapolis,MN,55439,2024,12,39.96
4393,2024-12-31,David Adams,david.adams@aol.com,13338708722,Streaming Mic Bundle,2,299.99,0.0,599.98,pending,8926 Pine Dr,Boston,MA,2131,2024,12,599.98
8272,2024-12-31,Dorothy Parker,dorothy.parker@yahoo.com,7147316570,Desk Lamp,4,34.99,0.0,139.96,refunded,866 Elm Rd,Miami,FL,33195,2024,12,139.96
22680,2024-12-31,George Smith,george.smith@yahoo.com,2937499837,Noise Cancelling Headphones,3,249.99,20.0,599.98,pending,6095 Cedar Way,Columbus,OH,43235,2024,12,749.97
23089,2024-12-31,Robert Collins,robert.collins@hotmail.com,5677164141,USB-C Cable,4,12.49,0.0,49.96,completed,2224 Maple Rd,San Diego,CA,92148,2024,12,49.96
25571,2024-12-31,Karen Lewis,karen.lewis@icloud.com,13057184622,Monitor Arm,3,89.99,0.0,269.97,completed,"""4954 Walnut St, Apt 15""",Columbus,OH,43295,2024,12,269.96999999999997
25168,2024-12-31,Rebecca Turner,rebecca.turner@yahoo.com,2335387526,Ergonomic Chair,1,349.99,0.0,349.99,refunded,5616 Elm Ln,Boston,MA,2179,2024,12,349.99
18539,2024-12-31,Jacob Williams,jacob.williams@gmail.com,5555109109,Monitor Arm,3,89.99,15.0,229.47,refunded,1730 Aspen Dr,Indianapolis,IN,46236,2024,12,269.96999999999997
25523,2024-12-31,Stephanie Johnson,stephanie.johnson@yahoo.com,8109392588,Monitor Arm,3,89.99,0.0,269.97,refunded,5576 Oak Ave,Charlotte,NC,28263,2024,12,269.96999999999997
18496,2024-12-31,Thomas Miller,thomas.miller@yahoo.com,2366543972,Desk Lamp,4,34.99,15.0,118.97,pending,7512 Elm Rd,Dallas,TX,75257,2024,12,139.96
16037,2024-12-31,Mary Robinson,mary.robinson@hotmail.com,5404127343,Wireless Mouse,3,39.99,10.0,107.97,pending,4401 Aspen Ct,Dallas,TX,75212,2024,12,119.97
4537,2024-02-20,Eric Stewart,eric.stewart@yahoo.com,4568825687,Desk Lamp,1,34.99,0.0,34.99,pending,7031 Spruce Ave,San Jose,CA,95194,2024,2,34.99
27871,2023-03-10,Jacob Smith,jacob.smith@outlook.com,6343574751,Standing Desk,2,599.99,15.0,1019.98,shipped,3452 Aspen St,Salt Lake City,UT,84135,2023,3,1199.98
11763,2024-05-13,Brian Turner,unknown@email.com,Unknown,Portable Charger,3,49.99,5.0,142.47,pending,1103 Cedar Dr,Charlotte,NC,28264,2024,5,149.97
17637,2024-12-31,Robert Clark,robert.clark@aol.com,,HDMI Cable 6ft,2,9.99,0.0,19.98,refunded,3148 Oak Rd,Charlotte,NC,28220,2024,12,19.98
12810,2024-12-31,Amy Morris,amy.morris@gmail.com,,Noise Cancelling Headphones,2,249.99,0.0,499.98,cancelled,3748 Cedar Rd,Boston,MA,2164,2024,12,499.98
3126,2024-12-31,William Garcia,william.garcia@hotmail.com,4926367104,Phone Stand,4,15.99,20.0,51.17,shipped,8464 Walnut St,Salt Lake City,UT,84114,2024,12,63.96
4806,2024-12-31,Amanda Ramirez,amanda.ramirez@yahoo.com,7704135606,Desk Lamp,1,34.99,0.0,34.99,cancelled,2653 Oak Ave,Dallas,TX,75211,2024,12,34.99
6607,2024-12-31,Brian Clark,brian.clark@hotmail.com,9873578393,Cable Organizer,4,12.99,0.0,51.96,shipped,4100 Maple Ct,Salt Lake City,UT,84143,2024,12,51.96
22923,2024-12-31,Dorothy Miller,dorothy.miller@aol.com,4436919694,USB Hub 7-Port,2,34.99,0.0,69.98,cancelled,7540 Spruce Ct,Denver,CO,80213,2024,12,69.98
27044,2024-12-31,Mark Mitchell,unknown@email.com,5172004616,Blue Light Glasses,4,24.99,0.0,99.96,cancelled,8289 Aspen Way,Miami,FL,33115,2024,12,99.96
26585,2024-12-31,Joseph Reed,joseph.reed@outlook.com,17849167501,Streaming Mic Bundle,2,299.99,15.0,509.98,refunded,6059 Pine Dr,Seattle,WA,98148,2024,12,599.98
12443,2023-09-26,Charles Cook,charles.cook@hotmail.com,5545211449,"Laptop Sleeve 15""",2,29.99,0.0,59.98,completed,1917 Pine Ave,Indianapolis,IN,46261,2023,9,59.98
27267,2024-12-31,Pamela Turner,unknown@email.com,2839767016,Laptop Cooler,1,39.99,0.0,39.99,completed,9173 Maple Ct,Nashville,TN,37264,2024,12,39.99
14399,2023-07-01,Charles Williams,charles.williams@gmail.com,8657016420,Phone Stand,3,15.99,10.0,43.17,shipped,7637 Spruce Ct,Minneapolis,MN,55475,2023,7,47.97
9355,2024-12-31,Sharon Sanchez,unknown@email.com,Unknown,Ring Light,2,79.99,0.0,159.98,pending,5756 Walnut Ct,Salt Lake City,UT,84157,2024,12,159.98
10216,2024-12-31,Nicholas Hernandez,nicholas.hernandez@gmail.com,5076766175,USB Hub 7-Port,1,34.99,0.0,34.99,shipped,6565 Birch Dr,Salt Lake City,UT,84157,2024,12,34.99
3161,2024-12-31,Laura Wright,laura.wright@gmail.com,8735806279,USB-C Cable,4,12.49,10.0,44.96,completed,2944 Maple Way,Salt Lake City,UT,84115,2024,12,49.96
24117,2024-12-31,Stephanie Harris,stephanie.harris@aol.com,9582867159,Laptop Cooler,2,39.99,20.0,63.98,pending,4100 Main Ct,Minneapolis,MN,55456,2024,12,79.98
7070,2024-12-31,Daniel Allen,daniel.allen@icloud.com,4788905744,USB-C Cable,2,12.49,20.0,19.98,cancelled,9906 Oak Dr,Boston,MA,2140,2024,12,24.98
12031,2024-12-31,Edward Martin,edward.martin@hotmail.com,17886158430,4K Webcam,2,149.99,15.0,254.98,cancelled,7492 Oak Rd,Seattle,WA,98148,2024,12,299.98
11206,2024-12-31,Anna Allen,anna.allen@gmail.com,17248442129,Desk Lamp,3,34.99,0.0,104.97,completed,7690 Birch Dr,Dallas,TX,75299,2024,12,104.97
26407,2024-12-31,Donald White,donald.white@yahoo.com,7722484454,Cable Management Kit,2,14.99,10.0,26.98,cancelled,8367 Walnut Ave,San Jose,CA,95119,2024,12,29.98
20626,2024-12-31,Gary Carter,unknown@email.com,3755277326,Ring Light,2,79.99,20.0,127.98,refunded,5530 Main Rd,San Jose,CA,95150,2024,12,159.98
2907,2024-12-31,Edward Robinson,unknown@email.com,12489391476,Portable Charger,4,49.99,15.0,169.97,cancelled,9046 Oak St,Salt Lake City,UT,84121,2024,12,199.96
25547,2024-12-31,Joseph Clark,joseph.clark@icloud.com,8937012133,Phone Stand,4,15.99,5.0,60.76,refunded,6191 Cedar Ln,Salt Lake City,UT,84161,2024,12,63.96
24959,2024-12-31,Lisa Hernandez,lisa.hernandez@icloud.com,6443263496,USB-C Cable,2,12.49,0.0,24.98,completed,7124 Pine Ln,Denver,CO,80280,2024,12,24.98
10401,2024-12-31,Emma King,emma.king@yahoo.com,8012874269,Blue Light Glasses,4,24.99,0.0,99.96,completed,1425 Aspen Ct,Philadelphia,PA,19199,2024,12,99.96
9927,2024-12-31,Ronald Martinez,unknown@email.com,Unknown,Noise Cancelling Headphones,2,249.99,0.0,499.98,completed,7044 Elm Way,Minneapolis,MN,55428,2024,12,499.98
14080,2024-12-31,Mary Evans,mary.evans@outlook.com,5179611849,Mechanical Keyboard,4,129.99,20.0,415.97,completed,3440 Oak Ave,Atlanta,GA,30313,2024,12,519.96
23998,2024-12-31,Ashley Morris,ashley.morris@gmail.com,8092109521,Webcam,1,89.99,5.0,85.49,shipped,8936 Oak Blvd,Salt Lake City,UT,84189,2024,12,89.99
4367,2024-12-31,Robert Hill,robert.hill@aol.com,4784382743,Mechanical Keyboard,4,129.99,20.0,415.97,completed,7070 Main Ave,Minneapolis,MN,55439,2024,12,519.96
25801,2024-12-31,Gary Hernandez,gary.hernandez@aol.com,,HDMI Cable 6ft,1,9.99,0.0,9.99,pending,7546 Main Blvd,Charlotte,NC,28249,2024,12,9.99
2645,2024-12-31,Emma Baker,emma.baker@hotmail.com,19563602370,Noise Cancelling Headphones,4,249.99,0.0,999.96,pending,9849 Birch Ln,Charlotte,NC,28251,2024,12,999.96
4739,2024-12-31,Michael Thompson,michael.thompson@aol.com,7462402112,Laptop Stand,4,45.0,20.0,144.0,completed,"""3791 Pine Dr, Apt 3""",Atlanta,GA,30343,2024,12,180.0
19645,2024-12-31,Ronald Perez,ronald.perez@hotmail.com,14668567397,HDMI Cable 6ft,3,9.99,0.0,29.97,shipped,8346 Main Blvd,Philadelphia,PA,19127,2024,12,29.97
19184,2024-02-13,Donald Wright,donald.wright@gmail.com,6889048855,Cable Management Kit,1,14.99,0.0,14.99,completed,4981 Spruce Ln,Charlotte,NC,28220,2024,2,14.99
19657,2023-06-12,Brenda Thompson,brenda.thompson@outlook.com,6864217163,Laptop Stand,4,45.0,20.0,144.0,cancelled,1519 Aspen Rd,Charlotte,NC,28277,2023,6,180.0
13278,2024-12-31,Emily Wilson,emily.wilson@aol.com,18407221982,Standing Desk,4,599.99,20.0,1919.97,refunded,985 Spruce Ave,Dallas,TX,75255,2024,12,2399.96
6317,2024-12-31,Sharon Wright,sharon.wright@yahoo.com,7663454073,Portable Charger,1,49.99,10.0,44.99,pending,5718 Maple Rd,Phoenix,AZ,85074,2024,12,49.99
18466,2023-06-13,Paul Evans,paul.evans@yahoo.com,9742334002,Phone Case,3,19.99,15.0,50.97,refunded,4752 Spruce Rd,Charlotte,NC,28295,2023,6,59.97
10520,2024-12-31,Matthew Thompson,matthew.thompson@icloud.com,5239413688,Monitor Arm,1,89.99,0.0,89.99,refunded,8883 Oak Ave,Phoenix,AZ,85031,2024,12,89.99
1078,2024-12-31,Carol Williams,carol.williams@yahoo.com,5488197499,Wireless Headphones,2,79.99,10.0,143.98,refunded,2392 Oak Ln,Atlanta,GA,30316,2024,12,159.98
4164,2024-12-31,Richard Moore,richard.moore@outlook.com,5687197538,Mechanical Keyboard,4,129.99,5.0,493.96,cancelled,9519 Main Blvd,Portland,OR,97224,2024,12,519.96
20393,2024-12-31,Deborah Walker,deborah.walker@yahoo.com,6782967842,Wireless Mouse,4,39.99,5.0,151.96,shipped,8522 Cedar Way,Indianapolis,IN,46220,2024,12,159.96
8938,2024-07-30,Patricia Cook,patricia.cook@outlook.com,13054885615,Mouse Pad XL,3,24.99,5.0,71.22,pending,9912 Main Ct,Phoenix,AZ,85031,2024,7,74.97
9020,2024-12-31,Lisa Perez,lisa.perez@gmail.com,2284147477,Smart Plug 4-Pack,3,29.99,0.0,89.97,refunded,"""3740 Pine Ave, Apt 13""",San Jose,CA,95171,2024,12,89.97
